id,severity_type,sort,revsort,cumsort
2494,4,39,1,0.975
761,1,1,2,0.333333333333333
9658,2,2,1,0.666666666666667
2970,1,1,4,0.2
14921,1,2,3,0.4
17955,1,3,2,0.6
16935,1,4,1,0.8
15493,1,1,3,0.25
15750,1,2,2,0.5
8009,1,3,1,0.75
4612,1,1,1,0.5
2850,1,1,110,0.00900900900900901
10149,2,2,109,0.018018018018018
4912,2,3,108,0.027027027027027
18024,2,4,107,0.036036036036036
6078,1,5,106,0.045045045045045
3232,1,6,105,0.0540540540540541
8572,1,7,104,0.0630630630630631
6044,1,8,103,0.0720720720720721
4559,2,9,102,0.0810810810810811
6799,2,10,101,0.0900900900900901
1190,1,11,100,0.0990990990990991
5782,2,12,99,0.108108108108108
15924,1,13,98,0.117117117117117
2937,1,14,97,0.126126126126126
2246,2,15,96,0.135135135135135
1683,1,16,95,0.144144144144144
6165,1,17,94,0.153153153153153
6324,1,18,93,0.162162162162162
16792,1,19,92,0.171171171171171
1769,2,20,91,0.18018018018018
13052,1,21,90,0.189189189189189
17802,1,22,89,0.198198198198198
15948,1,23,88,0.207207207207207
15451,2,24,87,0.216216216216216
12807,1,25,86,0.225225225225225
9845,1,26,85,0.234234234234234
15316,2,27,84,0.243243243243243
3510,2,28,83,0.252252252252252
4113,2,29,82,0.261261261261261
3985,1,30,81,0.27027027027027
15201,2,31,80,0.279279279279279
5017,2,32,79,0.288288288288288
11953,1,33,78,0.297297297297297
17803,1,34,77,0.306306306306306
4949,1,35,76,0.315315315315315
7985,1,36,75,0.324324324324324
17481,2,37,74,0.333333333333333
736,1,38,73,0.342342342342342
11564,2,39,72,0.351351351351351
10786,1,40,71,0.36036036036036
18309,1,41,70,0.369369369369369
5148,1,42,69,0.378378378378378
4594,1,43,68,0.387387387387387
12901,1,44,67,0.396396396396396
1056,1,45,66,0.405405405405405
2791,1,46,65,0.414414414414414
10165,2,47,64,0.423423423423423
4108,1,48,63,0.432432432432432
11798,1,49,62,0.441441441441441
11186,1,50,61,0.45045045045045
11603,1,51,60,0.459459459459459
2148,1,52,59,0.468468468468468
16345,1,53,58,0.477477477477477
7681,1,54,57,0.486486486486487
16572,1,55,56,0.495495495495495
4863,1,56,55,0.504504504504504
6076,1,57,54,0.513513513513513
9535,1,58,53,0.522522522522523
10490,1,59,52,0.531531531531532
8119,1,60,51,0.540540540540541
17792,1,61,50,0.54954954954955
11742,1,62,49,0.558558558558559
7917,1,63,48,0.567567567567568
11814,2,64,47,0.576576576576577
7693,1,65,46,0.585585585585586
5870,1,66,45,0.594594594594595
11824,2,67,44,0.603603603603604
4845,1,68,43,0.612612612612613
890,1,69,42,0.621621621621622
2959,1,70,41,0.630630630630631
13754,1,71,40,0.63963963963964
2673,1,72,39,0.648648648648649
17420,1,73,38,0.657657657657658
3772,2,74,37,0.666666666666667
2644,1,75,36,0.675675675675676
13018,1,76,35,0.684684684684685
1513,1,77,34,0.693693693693694
3287,1,78,33,0.702702702702703
3337,1,79,32,0.711711711711712
17746,1,80,31,0.720720720720721
3519,1,81,30,0.72972972972973
13417,1,82,29,0.738738738738739
9835,1,83,28,0.747747747747748
13300,1,84,27,0.756756756756757
4552,1,85,26,0.765765765765766
15450,1,86,25,0.774774774774775
18098,1,87,24,0.783783783783784
5917,1,88,23,0.792792792792793
18078,1,89,22,0.801801801801802
3604,1,90,21,0.810810810810811
15624,1,91,20,0.81981981981982
11966,1,92,19,0.828828828828829
10066,1,93,18,0.837837837837838
14809,1,94,17,0.846846846846847
629,1,95,16,0.855855855855856
18222,1,96,15,0.864864864864865
8456,1,97,14,0.873873873873874
14695,1,98,13,0.882882882882883
17621,1,99,12,0.891891891891892
3032,1,100,11,0.900900900900901
12852,1,101,10,0.90990990990991
8873,1,102,9,0.918918918918919
10545,1,103,8,0.927927927927928
10688,1,104,7,0.936936936936937
4805,1,105,6,0.945945945945946
12851,1,106,5,0.954954954954955
16275,1,107,4,0.963963963963964
4600,1,108,3,0.972972972972973
12896,1,109,2,0.981981981981982
17406,1,110,1,0.990990990990991
17741,2,1,1,0.5
17859,1,1,10,0.0909090909090909
11660,2,2,9,0.181818181818182
1084,2,3,8,0.272727272727273
13768,2,4,7,0.363636363636364
9824,1,5,6,0.454545454545455
3211,1,6,5,0.545454545454545
11737,1,7,4,0.636363636363636
17723,1,8,3,0.727272727272727
13786,1,9,2,0.818181818181818
2348,2,10,1,0.909090909090909
16945,1,1,5,0.166666666666667
8651,2,2,4,0.333333333333333
9788,1,3,3,0.5
3206,1,4,2,0.666666666666667
8650,2,5,1,0.833333333333333
381,1,1,1,0.5
676,1,1,28,0.0344827586206897
7101,1,2,27,0.0689655172413793
15558,4,3,26,0.103448275862069
10523,2,4,25,0.137931034482759
8012,1,5,24,0.172413793103448
9380,1,6,23,0.206896551724138
16764,1,7,22,0.241379310344828
1352,1,8,21,0.275862068965517
1035,1,9,20,0.310344827586207
1475,4,10,19,0.344827586206897
9109,4,11,18,0.379310344827586
3110,1,12,17,0.413793103448276
12446,1,13,16,0.448275862068966
13880,1,14,15,0.482758620689655
865,1,15,14,0.517241379310345
6611,1,16,13,0.551724137931034
4074,4,17,12,0.586206896551724
4218,1,18,11,0.620689655172414
17767,1,19,10,0.655172413793103
4637,4,20,9,0.689655172413793
10626,1,21,8,0.724137931034483
16095,1,22,7,0.758620689655172
954,1,23,6,0.793103448275862
7798,4,24,5,0.827586206896552
9567,4,25,4,0.862068965517241
729,1,26,3,0.896551724137931
16270,2,27,2,0.931034482758621
12970,2,28,1,0.96551724137931
16450,1,1,48,0.0204081632653061
16828,1,2,47,0.0408163265306122
17045,1,3,46,0.0612244897959184
3963,1,4,45,0.0816326530612245
11187,1,5,44,0.102040816326531
17589,1,6,43,0.122448979591837
16585,1,7,42,0.142857142857143
8678,1,8,41,0.163265306122449
597,1,9,40,0.183673469387755
12857,1,10,39,0.204081632653061
9558,1,11,38,0.224489795918367
14830,1,12,37,0.244897959183673
3782,1,13,36,0.26530612244898
2721,1,14,35,0.285714285714286
4992,1,15,34,0.306122448979592
6603,1,16,33,0.326530612244898
8021,1,17,32,0.346938775510204
2412,2,18,31,0.36734693877551
1612,2,19,30,0.387755102040816
140,2,20,29,0.408163265306122
16848,1,21,28,0.428571428571429
6331,2,22,27,0.448979591836735
7691,1,23,26,0.469387755102041
7415,1,24,25,0.489795918367347
453,2,25,24,0.510204081632653
2792,2,26,23,0.530612244897959
2938,1,27,22,0.551020408163265
6653,1,28,21,0.571428571428571
4344,1,29,20,0.591836734693878
2910,1,30,19,0.612244897959184
9432,1,31,18,0.63265306122449
5998,1,32,17,0.653061224489796
13914,1,33,16,0.673469387755102
4932,1,34,15,0.693877551020408
7518,1,35,14,0.714285714285714
8110,1,36,13,0.73469387755102
16566,1,37,12,0.755102040816326
15853,1,38,11,0.775510204081633
9742,1,39,10,0.795918367346939
15587,1,40,9,0.816326530612245
5103,1,41,8,0.836734693877551
16242,1,42,7,0.857142857142857
8222,1,43,6,0.877551020408163
16163,1,44,5,0.897959183673469
12506,1,45,4,0.918367346938776
18190,1,46,3,0.938775510204082
5230,1,47,2,0.959183673469388
10994,1,48,1,0.979591836734694
8853,1,1,3,0.25
16130,1,2,2,0.5
4080,1,3,1,0.75
18522,1,1,1,0.5
131,1,1,1,0.5
17787,1,1,5,0.166666666666667
9692,1,2,4,0.333333333333333
15649,1,3,3,0.5
17712,1,4,2,0.666666666666667
5141,1,5,1,0.833333333333333
13416,1,1,2,0.333333333333333
8490,1,2,1,0.666666666666667
5949,1,1,1,0.5
10166,1,1,2,0.333333333333333
17822,1,2,1,0.666666666666667
16665,1,1,1,0.5
1196,4,1,40,0.024390243902439
9695,2,2,39,0.0487804878048781
13687,2,3,38,0.0731707317073171
1861,1,4,37,0.0975609756097561
3650,1,5,36,0.121951219512195
10485,1,6,35,0.146341463414634
2033,2,7,34,0.170731707317073
18179,1,8,33,0.195121951219512
6363,1,9,32,0.219512195121951
7335,2,10,31,0.24390243902439
12528,2,11,30,0.268292682926829
7946,2,12,29,0.292682926829268
5018,2,13,28,0.317073170731707
15781,2,14,27,0.341463414634146
16968,1,15,26,0.365853658536585
15851,2,16,25,0.390243902439024
7444,2,17,24,0.414634146341463
6278,2,18,23,0.439024390243902
13894,2,19,22,0.463414634146341
9404,4,20,21,0.48780487804878
14682,4,21,20,0.51219512195122
383,4,22,19,0.536585365853659
6067,2,23,18,0.560975609756098
1633,2,24,17,0.585365853658537
6967,2,25,16,0.609756097560976
4441,2,26,15,0.634146341463415
4123,2,27,14,0.658536585365854
334,2,28,13,0.682926829268293
12046,1,29,12,0.707317073170732
17077,2,30,11,0.731707317073171
3365,2,31,10,0.75609756097561
12269,1,32,9,0.780487804878049
11921,2,33,8,0.804878048780488
5207,2,34,7,0.829268292682927
6209,2,35,6,0.853658536585366
9121,2,36,5,0.878048780487805
9340,2,37,4,0.902439024390244
7576,2,38,3,0.926829268292683
12525,2,39,2,0.951219512195122
1857,4,40,1,0.975609756097561
8380,2,1,3,0.25
16411,1,2,2,0.5
11692,1,3,1,0.75
9100,1,1,3,0.25
5764,1,2,2,0.5
15884,1,3,1,0.75
2806,1,1,2,0.333333333333333
13804,2,2,1,0.666666666666667
16377,1,1,2,0.333333333333333
13431,1,2,1,0.666666666666667
11289,1,1,2,0.333333333333333
11103,1,2,1,0.666666666666667
8476,1,1,7,0.125
4205,2,2,6,0.25
12885,1,3,5,0.375
17369,1,4,4,0.5
5896,1,5,3,0.625
13787,1,6,2,0.75
1345,1,7,1,0.875
8126,1,1,1,0.5
8538,1,1,2,0.333333333333333
14836,1,2,1,0.666666666666667
11590,1,1,1,0.5
17296,1,1,1,0.5
4414,1,1,6,0.142857142857143
7932,1,2,5,0.285714285714286
5523,1,3,4,0.428571428571429
18166,1,4,3,0.571428571428571
15906,1,5,2,0.714285714285714
5552,1,6,1,0.857142857142857
5907,1,1,68,0.0144927536231884
17957,1,2,67,0.0289855072463768
17521,1,3,66,0.0434782608695652
12425,1,4,65,0.0579710144927536
15742,1,5,64,0.072463768115942
4875,4,6,63,0.0869565217391304
2239,1,7,62,0.101449275362319
2119,4,8,61,0.115942028985507
11290,1,9,60,0.130434782608696
4101,1,10,59,0.144927536231884
9397,4,11,58,0.159420289855072
3478,1,12,57,0.173913043478261
16750,1,13,56,0.188405797101449
6798,1,14,55,0.202898550724638
13375,1,15,54,0.217391304347826
6095,4,16,53,0.231884057971014
13323,4,17,52,0.246376811594203
5909,1,18,51,0.260869565217391
10458,1,19,50,0.27536231884058
4287,1,20,49,0.289855072463768
14950,1,21,48,0.304347826086957
1511,1,22,47,0.318840579710145
2607,1,23,46,0.333333333333333
10481,1,24,45,0.347826086956522
13660,1,25,44,0.36231884057971
8641,1,26,43,0.376811594202899
687,1,27,42,0.391304347826087
6283,1,28,41,0.405797101449275
5492,1,29,40,0.420289855072464
11964,1,30,39,0.434782608695652
1502,1,31,38,0.449275362318841
17685,1,32,37,0.463768115942029
11791,1,33,36,0.478260869565217
10815,1,34,35,0.492753623188406
10583,1,35,34,0.507246376811594
6895,1,36,33,0.521739130434783
530,1,37,32,0.536231884057971
4093,1,38,31,0.550724637681159
689,1,39,30,0.565217391304348
4529,4,40,29,0.579710144927536
12599,4,41,28,0.594202898550725
14511,1,42,27,0.608695652173913
16016,1,43,26,0.623188405797101
6235,1,44,25,0.63768115942029
9552,1,45,24,0.652173913043478
1903,1,46,23,0.666666666666667
6061,4,47,22,0.681159420289855
12440,1,48,21,0.695652173913043
8982,1,49,20,0.710144927536232
4368,1,50,19,0.72463768115942
7153,1,51,18,0.739130434782609
12071,1,52,17,0.753623188405797
7,1,53,16,0.768115942028985
13104,1,54,15,0.782608695652174
14305,1,55,14,0.797101449275362
17129,1,56,13,0.811594202898551
10674,1,57,12,0.826086956521739
18067,1,58,11,0.840579710144927
4832,1,59,10,0.855072463768116
2371,1,60,9,0.869565217391304
3500,1,61,8,0.884057971014493
16835,1,62,7,0.898550724637681
10298,1,63,6,0.91304347826087
2982,1,64,5,0.927536231884058
13411,1,65,4,0.942028985507246
11862,1,66,3,0.956521739130435
15202,4,67,2,0.971014492753623
12831,1,68,1,0.985507246376812
6699,1,1,9,0.1
12313,1,2,8,0.2
12546,4,3,7,0.3
7260,1,4,6,0.4
1149,1,5,5,0.5
10395,1,6,4,0.6
5753,4,7,3,0.7
9004,4,8,2,0.8
583,1,9,1,0.9
3,1,1,1,0.5
10969,1,1,11,0.0833333333333333
15763,1,2,10,0.166666666666667
12769,1,3,9,0.25
2276,4,4,8,0.333333333333333
823,1,5,7,0.416666666666667
9731,4,6,6,0.5
17029,1,7,5,0.583333333333333
5273,1,8,4,0.666666666666667
1942,4,9,3,0.75
7414,1,10,2,0.833333333333333
15155,1,11,1,0.916666666666667
8666,4,1,55,0.0178571428571429
951,1,2,54,0.0357142857142857
12205,4,3,53,0.0535714285714286
6848,1,4,52,0.0714285714285714
9772,4,5,51,0.0892857142857143
1749,1,6,50,0.107142857142857
14755,4,7,49,0.125
563,1,8,48,0.142857142857143
17128,1,9,47,0.160714285714286
12604,4,10,46,0.178571428571429
18018,1,11,45,0.196428571428571
2782,1,12,44,0.214285714285714
12121,1,13,43,0.232142857142857
17732,1,14,42,0.25
697,1,15,41,0.267857142857143
18454,1,16,40,0.285714285714286
7233,1,17,39,0.303571428571429
17247,1,18,38,0.321428571428571
7428,1,19,37,0.339285714285714
16234,1,20,36,0.357142857142857
18115,1,21,35,0.375
2898,1,22,34,0.392857142857143
11707,1,23,33,0.410714285714286
1980,1,24,32,0.428571428571429
12294,1,25,31,0.446428571428571
4387,1,26,30,0.464285714285714
12234,1,27,29,0.482142857142857
3887,1,28,28,0.5
6040,1,29,27,0.517857142857143
13694,4,30,26,0.535714285714286
13463,1,31,25,0.553571428571429
561,1,32,24,0.571428571428571
15473,1,33,23,0.589285714285714
18345,4,34,22,0.607142857142857
4515,1,35,21,0.625
8773,1,36,20,0.642857142857143
2726,1,37,19,0.660714285714286
14697,1,38,18,0.678571428571429
13947,1,39,17,0.696428571428571
7050,4,40,16,0.714285714285714
1703,1,41,15,0.732142857142857
17305,1,42,14,0.75
13191,4,43,13,0.767857142857143
2941,1,44,12,0.785714285714286
1571,1,45,11,0.803571428571429
7366,1,46,10,0.821428571428571
2606,1,47,9,0.839285714285714
14584,1,48,8,0.857142857142857
3961,1,49,7,0.875
9971,1,50,6,0.892857142857143
14857,1,51,5,0.910714285714286
18007,1,52,4,0.928571428571429
1307,1,53,3,0.946428571428571
6345,1,54,2,0.964285714285714
10147,1,55,1,0.982142857142857
13709,1,1,3,0.25
5326,1,2,2,0.5
1447,1,3,1,0.75
6626,1,1,29,0.0333333333333333
8981,1,2,28,0.0666666666666667
11295,1,3,27,0.1
3546,4,4,26,0.133333333333333
3821,4,5,25,0.166666666666667
12022,1,6,24,0.2
9416,1,7,23,0.233333333333333
16934,4,8,22,0.266666666666667
6506,4,9,21,0.3
17104,1,10,20,0.333333333333333
8048,1,11,19,0.366666666666667
9492,1,12,18,0.4
8102,4,13,17,0.433333333333333
5481,1,14,16,0.466666666666667
10540,1,15,15,0.5
136,1,16,14,0.533333333333333
4698,1,17,13,0.566666666666667
11319,4,18,12,0.6
10549,4,19,11,0.633333333333333
6407,1,20,10,0.666666666666667
5936,1,21,9,0.7
7584,1,22,8,0.733333333333333
9559,1,23,7,0.766666666666667
5409,1,24,6,0.8
13790,4,25,5,0.833333333333333
5377,1,26,4,0.866666666666667
7169,1,27,3,0.9
9414,4,28,2,0.933333333333333
457,1,29,1,0.966666666666667
7020,1,1,36,0.027027027027027
5157,1,2,35,0.0540540540540541
9754,1,3,34,0.0810810810810811
13559,1,4,33,0.108108108108108
7022,1,5,32,0.135135135135135
14278,1,6,31,0.162162162162162
9188,1,7,30,0.189189189189189
5580,1,8,29,0.216216216216216
5683,1,9,28,0.243243243243243
4128,1,10,27,0.27027027027027
5678,1,11,26,0.297297297297297
16526,1,12,25,0.324324324324324
8454,1,13,24,0.351351351351351
2302,1,14,23,0.378378378378378
18470,1,15,22,0.405405405405405
19,1,16,21,0.432432432432432
12669,1,17,20,0.459459459459459
1201,1,18,19,0.486486486486487
18110,1,19,18,0.513513513513513
11836,1,20,17,0.540540540540541
14648,4,21,16,0.567567567567568
4416,4,22,15,0.594594594594595
6691,1,23,14,0.621621621621622
10002,4,24,13,0.648648648648649
12933,4,25,12,0.675675675675676
5567,1,26,11,0.702702702702703
15606,1,27,10,0.72972972972973
7802,1,28,9,0.756756756756757
16894,1,29,8,0.783783783783784
12329,1,30,7,0.810810810810811
11056,1,31,6,0.837837837837838
9112,1,32,5,0.864864864864865
9489,1,33,4,0.891891891891892
18270,1,34,3,0.918918918918919
12601,4,35,2,0.945945945945946
4381,1,36,1,0.972972972972973
5716,4,1,21,0.0454545454545455
2028,1,2,20,0.0909090909090909
8186,1,3,19,0.136363636363636
13063,1,4,18,0.181818181818182
5301,4,5,17,0.227272727272727
6728,4,6,16,0.272727272727273
9300,1,7,15,0.318181818181818
13877,1,8,14,0.363636363636364
5551,1,9,13,0.409090909090909
1480,1,10,12,0.454545454545455
645,1,11,11,0.5
14181,1,12,10,0.545454545454545
5281,1,13,9,0.590909090909091
6365,1,14,8,0.636363636363636
4,4,15,7,0.681818181818182
12145,1,16,6,0.727272727272727
2927,1,17,5,0.772727272727273
15423,1,18,4,0.818181818181818
12971,1,19,3,0.863636363636364
8001,1,20,2,0.909090909090909
16685,1,21,1,0.954545454545455
16440,2,1,29,0.0333333333333333
9924,1,2,28,0.0666666666666667
16810,1,3,27,0.1
956,1,4,26,0.133333333333333
794,1,5,25,0.166666666666667
15870,1,6,24,0.2
3133,1,7,23,0.233333333333333
6104,1,8,22,0.266666666666667
5635,1,9,21,0.3
1528,1,10,20,0.333333333333333
8802,1,11,19,0.366666666666667
4511,1,12,18,0.4
7036,1,13,17,0.433333333333333
11450,1,14,16,0.466666666666667
17220,1,15,15,0.5
14190,1,16,14,0.533333333333333
12824,1,17,13,0.566666666666667
5792,1,18,12,0.6
4769,1,19,11,0.633333333333333
4955,1,20,10,0.666666666666667
8379,1,21,9,0.7
10112,1,22,8,0.733333333333333
6066,1,23,7,0.766666666666667
11830,1,24,6,0.8
220,1,25,5,0.833333333333333
6062,1,26,4,0.866666666666667
9524,1,27,3,0.9
10820,1,28,2,0.933333333333333
14975,1,29,1,0.966666666666667
7395,1,1,1,0.5
5202,1,1,44,0.0222222222222222
2267,1,2,43,0.0444444444444444
5067,1,3,42,0.0666666666666667
15639,1,4,41,0.0888888888888889
4536,1,5,40,0.111111111111111
13498,1,6,39,0.133333333333333
8450,4,7,38,0.155555555555556
10141,1,8,37,0.177777777777778
16070,1,9,36,0.2
14152,1,10,35,0.222222222222222
3993,1,11,34,0.244444444444444
10907,1,12,33,0.266666666666667
12610,1,13,32,0.288888888888889
6807,4,14,31,0.311111111111111
17316,1,15,30,0.333333333333333
16350,1,16,29,0.355555555555556
18427,1,17,28,0.377777777777778
18367,4,18,27,0.4
17445,1,19,26,0.422222222222222
16919,1,20,25,0.444444444444444
8849,4,21,24,0.466666666666667
2985,1,22,23,0.488888888888889
12181,1,23,22,0.511111111111111
15912,1,24,21,0.533333333333333
11801,1,25,20,0.555555555555556
1248,1,26,19,0.577777777777778
14307,4,27,18,0.6
2283,1,28,17,0.622222222222222
13091,1,29,16,0.644444444444444
16443,1,30,15,0.666666666666667
650,1,31,14,0.688888888888889
6667,1,32,13,0.711111111111111
5084,2,33,12,0.733333333333333
10234,1,34,11,0.755555555555556
470,2,35,10,0.777777777777778
11700,1,36,9,0.8
18511,1,37,8,0.822222222222222
15682,1,38,7,0.844444444444444
1774,1,39,6,0.866666666666667
15308,1,40,5,0.888888888888889
12926,1,41,4,0.911111111111111
5134,1,42,3,0.933333333333333
17821,1,43,2,0.955555555555556
12124,1,44,1,0.977777777777778
8056,1,1,12,0.0769230769230769
12480,1,2,11,0.153846153846154
7063,1,3,10,0.230769230769231
8243,1,4,9,0.307692307692308
7205,1,5,8,0.384615384615385
13444,1,6,7,0.461538461538462
14741,1,7,6,0.538461538461538
12436,1,8,5,0.615384615384615
3839,1,9,4,0.692307692307692
13937,1,10,3,0.769230769230769
11325,1,11,2,0.846153846153846
8834,1,12,1,0.923076923076923
10324,1,1,1,0.5
13136,1,1,4,0.2
13994,1,2,3,0.4
13599,1,3,2,0.6
18436,1,4,1,0.8
2234,1,1,14,0.0666666666666667
11794,1,2,13,0.133333333333333
10338,1,3,12,0.2
949,1,4,11,0.266666666666667
2960,1,5,10,0.333333333333333
1346,1,6,9,0.4
7031,1,7,8,0.466666666666667
16794,1,8,7,0.533333333333333
11600,1,9,6,0.6
16115,1,10,5,0.666666666666667
18460,1,11,4,0.733333333333333
10724,1,12,3,0.8
10598,1,13,2,0.866666666666667
4144,1,14,1,0.933333333333333
18030,1,1,14,0.0666666666666667
17124,1,2,13,0.133333333333333
7814,2,3,12,0.2
15003,1,4,11,0.266666666666667
14381,2,5,10,0.333333333333333
4993,1,6,9,0.4
3792,1,7,8,0.466666666666667
14057,1,8,7,0.533333333333333
986,1,9,6,0.6
16940,1,10,5,0.666666666666667
4502,1,11,4,0.733333333333333
1246,1,12,3,0.8
14308,1,13,2,0.866666666666667
6776,1,14,1,0.933333333333333
14752,2,1,161,0.00617283950617284
13511,2,2,160,0.0123456790123457
9077,1,3,159,0.0185185185185185
14253,1,4,158,0.0246913580246914
17095,2,5,157,0.0308641975308642
16278,2,6,156,0.037037037037037
7006,2,7,155,0.0432098765432099
12171,2,8,154,0.0493827160493827
2401,2,9,153,0.0555555555555556
10751,2,10,152,0.0617283950617284
2843,2,11,151,0.0679012345679012
1794,2,12,150,0.0740740740740741
3295,1,13,149,0.0802469135802469
13188,1,14,148,0.0864197530864197
8959,1,15,147,0.0925925925925926
12764,2,16,146,0.0987654320987654
18057,2,17,145,0.104938271604938
10887,1,18,144,0.111111111111111
6025,1,19,143,0.117283950617284
2486,2,20,142,0.123456790123457
1467,1,21,141,0.12962962962963
9223,1,22,140,0.135802469135802
15598,1,23,139,0.141975308641975
3735,2,24,138,0.148148148148148
1897,1,25,137,0.154320987654321
15559,2,26,136,0.160493827160494
16042,1,27,135,0.166666666666667
14320,2,28,134,0.172839506172839
10756,2,29,133,0.179012345679012
10640,1,30,132,0.185185185185185
16692,1,31,131,0.191358024691358
7745,1,32,130,0.197530864197531
13539,1,33,129,0.203703703703704
14053,1,34,128,0.209876543209877
2939,1,35,127,0.216049382716049
16739,2,36,126,0.222222222222222
9310,1,37,125,0.228395061728395
13926,2,38,124,0.234567901234568
5750,2,39,123,0.240740740740741
3063,1,40,122,0.246913580246914
4716,1,41,121,0.253086419753086
1908,1,42,120,0.259259259259259
6628,1,43,119,0.265432098765432
17619,1,44,118,0.271604938271605
2928,2,45,117,0.277777777777778
9221,2,46,116,0.283950617283951
9840,1,47,115,0.290123456790123
7963,1,48,114,0.296296296296296
2804,2,49,113,0.302469135802469
17213,1,50,112,0.308641975308642
643,2,51,111,0.314814814814815
3152,1,52,110,0.320987654320988
872,2,53,109,0.327160493827161
7610,1,54,108,0.333333333333333
13940,2,55,107,0.339506172839506
16287,2,56,106,0.345679012345679
8520,2,57,105,0.351851851851852
2519,1,58,104,0.358024691358025
16074,1,59,103,0.364197530864198
2936,1,60,102,0.37037037037037
16564,1,61,101,0.376543209876543
6975,2,62,100,0.382716049382716
10208,2,63,99,0.388888888888889
18424,2,64,98,0.395061728395062
8268,1,65,97,0.401234567901235
14272,1,66,96,0.407407407407407
3891,2,67,95,0.41358024691358
7769,1,68,94,0.419753086419753
1879,1,69,93,0.425925925925926
3905,1,70,92,0.432098765432099
16324,1,71,91,0.438271604938272
16802,2,72,90,0.444444444444444
5902,2,73,89,0.450617283950617
15371,2,74,88,0.45679012345679
2966,1,75,87,0.462962962962963
7581,1,76,86,0.469135802469136
17438,1,77,85,0.475308641975309
3122,1,78,84,0.481481481481481
11717,1,79,83,0.487654320987654
6808,1,80,82,0.493827160493827
1859,1,81,81,0.5
11092,2,82,80,0.506172839506173
7586,1,83,79,0.512345679012346
4636,2,84,78,0.518518518518518
4278,1,85,77,0.524691358024691
6054,2,86,76,0.530864197530864
14701,1,87,75,0.537037037037037
15961,2,88,74,0.54320987654321
10092,1,89,73,0.549382716049383
17969,2,90,72,0.555555555555556
11945,2,91,71,0.561728395061728
1421,1,92,70,0.567901234567901
13492,1,93,69,0.574074074074074
10334,1,94,68,0.580246913580247
11257,2,95,67,0.58641975308642
8111,2,96,66,0.592592592592593
11630,1,97,65,0.598765432098765
4111,1,98,64,0.604938271604938
8343,1,99,63,0.611111111111111
664,1,100,62,0.617283950617284
11676,1,101,61,0.623456790123457
819,2,102,60,0.62962962962963
17740,1,103,59,0.635802469135803
560,2,104,58,0.641975308641975
4051,2,105,57,0.648148148148148
16380,1,106,56,0.654320987654321
9198,1,107,55,0.660493827160494
7292,1,108,54,0.666666666666667
4685,2,109,53,0.672839506172839
9940,1,110,52,0.679012345679012
14017,2,111,51,0.685185185185185
3472,2,112,50,0.691358024691358
1645,2,113,49,0.697530864197531
7628,1,114,48,0.703703703703704
15586,1,115,47,0.709876543209877
14783,1,116,46,0.716049382716049
12336,1,117,45,0.722222222222222
2463,1,118,44,0.728395061728395
8931,1,119,43,0.734567901234568
2687,1,120,42,0.740740740740741
14188,1,121,41,0.746913580246914
9407,1,122,40,0.753086419753086
11913,1,123,39,0.759259259259259
5165,1,124,38,0.765432098765432
16469,1,125,37,0.771604938271605
9252,2,126,36,0.777777777777778
4675,1,127,35,0.783950617283951
15752,2,128,34,0.790123456790123
260,2,129,33,0.796296296296296
167,1,130,32,0.802469135802469
7106,1,131,31,0.808641975308642
2470,1,132,30,0.814814814814815
6087,2,133,29,0.820987654320988
9074,1,134,28,0.827160493827161
16088,1,135,27,0.833333333333333
16254,1,136,26,0.839506172839506
9675,1,137,25,0.845679012345679
12749,2,138,24,0.851851851851852
11941,1,139,23,0.858024691358025
1140,1,140,22,0.864197530864197
8391,1,141,21,0.87037037037037
9296,1,142,20,0.876543209876543
9438,1,143,19,0.882716049382716
6976,2,144,18,0.888888888888889
663,1,145,17,0.895061728395062
12657,1,146,16,0.901234567901235
18251,1,147,15,0.907407407407407
3462,2,148,14,0.91358024691358
2003,1,149,13,0.919753086419753
15613,1,150,12,0.925925925925926
18359,2,151,11,0.932098765432099
16906,2,152,10,0.938271604938272
696,2,153,9,0.944444444444444
9199,2,154,8,0.950617283950617
4126,2,155,7,0.95679012345679
3872,2,156,6,0.962962962962963
8708,2,157,5,0.969135802469136
11628,1,158,4,0.975308641975309
7536,2,159,3,0.981481481481482
13661,1,160,2,0.987654320987654
16477,1,161,1,0.993827160493827
5306,5,1,2,0.333333333333333
12715,1,2,1,0.666666666666667
17729,1,1,19,0.05
437,1,2,18,0.1
627,1,3,17,0.15
9993,1,4,16,0.2
6198,1,5,15,0.25
72,1,6,14,0.3
13663,1,7,13,0.35
15302,1,8,12,0.4
6169,1,9,11,0.45
8455,1,10,10,0.5
9967,2,11,9,0.55
17431,1,12,8,0.6
7868,2,13,7,0.65
12003,1,14,6,0.7
16413,1,15,5,0.75
9963,1,16,4,0.8
873,1,17,3,0.85
13071,1,18,2,0.9
9858,1,19,1,0.95
17649,1,1,1,0.5
2956,1,1,13,0.0714285714285714
538,1,2,12,0.142857142857143
11136,1,3,11,0.214285714285714
15648,1,4,10,0.285714285714286
15699,1,5,9,0.357142857142857
3145,1,6,8,0.428571428571429
18362,1,7,7,0.5
16988,2,8,6,0.571428571428571
7994,4,9,5,0.642857142857143
1470,1,10,4,0.714285714285714
3537,2,11,3,0.785714285714286
13833,1,12,2,0.857142857142857
5696,4,13,1,0.928571428571429
11210,1,1,7,0.125
904,1,2,6,0.25
