id,sd_et,sd_st,sd_rt,sd_lf,sd_vol
9566,2,0,0,61,0.5
9567,0,0,0,0,0
9568,2,0,0,61,3
9569,0,0,0,0,0
9570,0,0,0,61,0
9571,0.5,0,0,40.0124980474851,1.87082869338697
9572,0.5,0,0,40,0
9573,0,0,0,0,0
9574,2,0,0,60.5,1
9575,0,0,0,60.9769423634869,19.5512147960172
9576,0,0,0,61.2492630341151,11.7851130197758
9577,0,0,0,60.5,1
9578,0.5,0,0,40.1084467413038,1.6583123951777
9579,2,0,0,60.5,5.5
9580,1,0,1,83.7867663907745,0
9581,0.5,0,0,40,0
9582,0.5,0,0,40,0
9583,0.5,0,0,38.8786705072095,3.28881840949181
9584,0.5,0,0,39.613129136689,0.4
9585,8,0,0,75.202127629476,0
9586,0,0,0,0,0
9587,0,0,0,58,0
9588,0.5,0,0,40,0
9589,2,0,0,60.9769423634869,3.08220700148449
9590,0.5,0,0,40,0.5
9591,0,0,0,0,0
9592,0,0,0,61,1.5
9593,0.5,0,0,36.5908306668336,1.24721912892465
9594,0,0,0,61,3.5
9595,0,0,0,0,0
9596,2,0,0,60.5,0.5
9597,1.5,0,2,58,0
9598,2,0,0,56.5744347445617,3.74165738677394
9599,0,0,0,61,5
9600,7.5,0,0,68.1811313096715,0
9601,0.816496580927726,0,0,42.2970448140293,1.09544511501033
9602,0.5,0,0,40,0
9603,0,0,0,60.5,5
9604,0,0,0,0,0
9605,0.5,0,0,40,0.5
9606,0,0,0,0,0
9607,0,0,0,0,0
9608,0.5,0,0,40,0.5
9609,2,0,0,55.1019257578374,2.16024689946929
9610,0,0,0,36,1
9611,0,0,0,60.5,10.5
9612,19.5,0,0,64.053796834293,7.07106781186548
9613,0.5,0,0,40,0.5
9614,0,0,0,58,0
9615,0.5,0,0,40,2
9616,0.5,0,0,40.0860186210715,1.24721912892465
9617,0.5,0,0,40.0780488547035,0
9618,0,0,0,0,0
9619,0.5,0,0,38.3489243656194,1.32664991614216
9620,1,0,1,116.487123751941,1
9621,0.5,0,0,40,0.5
9622,0.5,0,0,40,1
9623,0,0,0,0,0
9624,2,0,0,60.5082638984131,12.2780291578087
9625,0.5,0,0,40.0124980474851,4.24264068711928
9626,0,0,0,0,0
9627,0,0,0,14.9888847706114,9.67241208569794
9628,0.5,0,0,39.613129136689,1.16619037896906
9629,0.5,0,0,40,0
9630,0,0,0,51,1
9631,0,0,0,60.5,4.5
9632,0,0,0,61.7088678797464,6.86931583201704
9633,11.0855260988773,0,3,50.3801548231047,0
9634,8.5,0,3,94.9888882390403,0.471404520791032
9635,6.37704215656966,0,0,59.9383798162746,0
9636,0.5,0,0,40.0194397206602,2.13437474581095
9637,0,0,0,58,0
9638,1,0,1,113.825402359149,0
9639,0.5,0,0,40,0.5
9640,0.5,0,0,40.0194397206602,1.37436854187255
9641,0.5,0,0,40.0780488547035,0
9642,0,0,0,60.5,6.5
9643,4.5,0,3,60.2095299765743,2.59807621135332
9644,2,0,0,60.5,0
9645,0.5,0,0,38.3489243656194,0.4
9646,0.5,0,0,40.0194397206602,0.471404520791032
9647,0,0,0,58,2
9648,0,0,0,60.609863517051,19.3620476419435
9649,0,0,0,61,0.5
9650,0.5,0,0,40,0
9651,2,0,0,1,3.5
9652,0.5,0,0,40,0
9653,2,0,0,60.9769423634869,20.5608851949521
9654,0,0,0,59.801523577767,9.62635271879577
9655,0.5,0,0,39.4730597873992,1.49829835452879
9656,0,0,0,0,0
9657,0.5,0,0,40.0124980474851,0.433012701892219
9658,0.5,0,2.5,40.1081870279207,0.471404520791032
9659,0.5,0,0,40.0780488547035,0.82915619758885
9660,0.5,0,0,40.0031248779392,22.6605383872493
9661,0,0,0,0,0
9662,0.5,0,0,40,1
9663,0,0,0,60.5,2
9664,0,0,0,61,0
9665,0.5,0,0,40,0
9666,0,0,0,60.5,1
9667,0.5,0,0,40.0780488547035,0.5
9668,0.5,0,0,40,1
9669,0.5,0,0,40,0
9670,19.3964487013015,0,3,52.8269580801318,6.96419413859206
9671,0.5,0,0,37.4373550822645,21.505167337694
9672,0,0,0,42.5,0
9673,0,0,0,60.5,2
9674,0.5,0,0,40,4
9675,19.5,0,3,60.5082638984131,3.49106001094224
9676,0,0,0,0,0
9677,11.6484977572217,0,2.05480466765633,117.039990494702,5.16599457994296
9678,0,0,0,0,0
9679,0,0,0,2.5,0
9680,0,0,0,0,0
9681,0,0,0,58,0
9682,0,0,0,47.5067246701863,5.43650214343336
9683,0,0,0,58,0
9684,0.5,0,0,40,0
9685,3.68178700572909,0,3,58.5083090015617,13.8644228953903
9686,21.013223349966,0,3,0,0
9687,0.5,0,0,40.0031248779392,19.5128163010879
9688,0,0,0,0,0
9689,0.5,0,0,38.8786705072095,3.45229884959845
9690,0,0,0,58,1
9691,6.84754619472471,0,0,63.1124987621311,20.512191496766
9692,0,0,0,42.5,1
9693,4,0,0,70.695402962286,9.32952303175248
9694,2,0,0,56.6021691771221,15.5608126037456
9695,5.5,0,0.5,95.1011157780087,0
9696,2,0,0,55.1019257578374,5.71547606649408
9697,11.0855260988773,0,3,63.4876956582927,0.866025403784439
9698,0,0,0,1,0
9699,0.5,0,0,40.0124980474851,1.29903810567666
9700,2,0,0,60.5,0
9701,11.0855260988773,0,3,88.7501173708144,0.372677996249965
9702,2,0,0,61,0.5
9703,0.5,0,0,40.0194397206602,5.08811250749125
9704,0,0,0,42.5,0
9705,0.5,0,0,38.8786705072095,1.45686271816937
9706,0,0,0,61,0
9707,0,0,0,0,0
9708,0.5,0,0,40,0
9709,0.5,0,0,40.0780488547035,0
9710,1,0,1,83.7867663907745,0.471404520791032
9711,0,0,0,58,0.5
9712,0.5,0,0,38.9444048184931,0.471404520791032
9713,0.5,0,0,40.0194397206602,15.9024805891687
9714,1.24721912892465,0,1.63299316185545,119.134545787525,0.4
9715,6,0,0.5,95.5417302660059,5.55777733351102
9716,5.09901951359278,0,1.69967317119759,71.5,0
9717,19.5,0,0,60.5,15.5
9718,0,0,0,61,0.5
9719,0,0,0,0,0
9720,2,0,0,60.9337071469205,5.42883249163411
9721,0.5,0,0,40,0.5
9722,0,0,0,0,0
9723,0.5,0,0,40,0
9724,0.5,0,0,40,1
9725,0.5,0,0,40,1
9726,0.5,0,0,40.0780488547035,1
9727,0.5,0,0,40.0031248779392,0.5
9728,0,0,0,47.5067246701863,133.609713552404
9729,0,0,0,55.5604175650256,6.28012738724303
9730,2,0,0,59.801523577767,22.6421435969889
9731,0,0,0,0,0
9732,2,0,0,60.9769423634869,14.1509716980849
9733,3.68178700572909,0,3,54.9749943155977,2.27760839478607
9734,0.5,0,0,39.613129136689,0
9735,0,0,0,61,1
9736,0,0,0,0,0
9737,0.5,0,0,40,0
9738,9,0,3,62.357838320455,0.433012701892219
9739,0,0,0,60.5,4
9740,0,0,0,0,0
9741,11.0855260988773,0,3,88.7501173708144,0.763762615825973
9742,0,0,0,56.3975841681184,181.177399252777
9743,4.18330013267038,0,1.4790199457749,103.79889209428,14.5588461081227
9744,0.5,0,0,40.0780488547035,0
9745,0,0,0,25,79.5
9746,2,0,0,60.5,4.5
9747,0,0,0,25,113.5
9748,0.5,0,0,40.0194397206602,0.471404520791032
9749,0,0,0,0,0
9750,11.0855260988773,0,3,86.1385511835438,0.781024967590665
9751,2,0,0,61,0.5
9752,2,0,0,57.1164224569932,94.4211148990283
9753,5.09901951359278,0,1.69967317119759,105.927648263646,0.942809041582063
9754,0.5,0,0,0.5,1
9755,0,0,0,61,0.5
9756,0.5,0,0,40.0780488547035,0.433012701892219
9757,0,0,0,60.5,1.5
9758,0,0,0,60.5,1.5
9759,8.25967446224258,0,3,67.512845999854,2.23257138743647
9760,2,0,0,55.5215273565128,6.5299310869258
9761,4.5,0,3,60.1488893404433,36.4081797891017
9762,7.44983221287567,0,0.5,110.231755860097,2.0591260281974
9763,0,0,0,0,0
9764,21.5,0,3,61.1310068623117,0.433012701892219
9765,0,0,0,60.5,3.5
9766,0,0,0,58,1
9767,4,0,0,60.3422530238969,1.58113883008419
9768,6,0,0.5,115.5,0.5
9769,0,0,0,0,0
9770,0,0,0,58,4.5
9771,0.816496580927726,0,0,42.6487592629219,1.5723301886761
9772,0,0,0,0,0
9773,2,0,0,60.9769423634869,4.5
9774,0,0,0,60.5,3
9775,0,0,0,2.5,0
9776,2,0,0,61,2.5
9777,0,0,0,61,1
9778,0,0,0,58,0
9779,0.5,0,0,40.0194397206602,2.05480466765633
9780,0,0,0,57.5,0
9781,0,0,0,61,1.5
9782,0,0,0,61,5
9783,0.5,0,0,40,0
9784,0.5,0,0,39.296819209702,3.286335345031
9785,0.5,0,0,36.5908306668336,62.4944441975089
9786,0,0,0,55,0
9787,1.24721912892465,0,1.63299316185545,109.831871512781,1.09544511501033
9788,6.5,0,3,96.4867218844127,1.5
9789,0,0,0,61,0
9790,0.5,0,0,40.0124980474851,0.5
9791,11.0855260988773,0,3,50.3801548231047,0
9792,2,0,0,60.5,0
9793,0.5,0,0,40,0
9794,21.5,0,3,58,2
9795,0.5,0,0,40,4.5
9796,0,0,0,58,2.5
9797,0,0,0,61,1
9798,2,0,0,59.1520075737079,1.85472369909914
9799,0.5,0,0,40.0780488547035,0.433012701892219
9800,1,0,1,138.5,0
9801,6.84754619472471,0,0,80.396974255178,4.08581418459288
9802,1,0,1,102.5,0
9803,0.5,0,0,40.0194397206602,1.24721912892465
9804,0,0,0,60.5,11
9805,2,0,0,59.1520075737079,19.6773982019981
9806,0.5,0,0,40.0780488547035,2.5
9807,0,0,0,60.5,46
9808,2,0,0,60.9769423634869,18.5539753152795
9809,0,0,0,0,0
9810,7.5,0,0,83.5,0
9811,0.5,0,0,40,0.5
9812,0,0,0,58,9.5
9813,0,0,0,0,0
9814,0.5,0,0,40,0
9815,11.0855260988773,0,3,63.4876956582927,0.82915619758885
9816,0.5,0,0,42.5029410747068,0
9817,0.5,0,0,40.0031248779392,38.8675635974266
9818,0,0,0,101.608179898186,0
9819,0,0,0,0.5,0
9820,0,0,0,60.5082638984131,4.27200187265877
9821,0,0,0,60.5,21.5
9822,2,0,0,59.1520075737079,13.1057239403247
9823,0.5,0,0,40,0
9824,4.5,0,3,66.9676538835479,0.471404520791032
9825,0,0,0,0,0
9826,0.5,0,0,40.0194397206602,0.942809041582063
9827,2,0,0,59.1520075737079,3.286335345031
9828,19.3964487013015,0,3,55.1019257578374,2.05480466765633
9829,15.5,0,0.5,0,0
9830,0.5,0,0,40,0
9831,0.5,0,0,36.5908306668336,0
9832,0.5,0,0,38.9645993178423,2.87054001888146
9833,0.5,0,0,40.0031248779392,18.060661671157
9834,2,0,0,60.5082638984131,6.09815545882523
9835,19.3964487013015,0,0,55.1019257578374,0.816496580927726
9836,0,0,0,58,0.5
9837,0,0,0,60.5,0
9838,0.5,0,0,40.0031248779392,56.2249944419739
9839,2,0,0,58,0
9840,2,0,0,60.5082638984131,8.61321658847611
9841,4.10960933531265,0,3.5,69.1121145313902,4.18330013267038
9842,0.5,0,0,40,0.5
9843,0.5,0,0,40.0124980474851,0.707106781186548
9844,0,0,0,60.5,0
9845,2,0,0,60.9769423634869,5.67890834580027
9846,2,0,0,60.5,6
9847,0.5,0,0,37.9502598439355,0
9848,0,0,0,60.5,18
9849,2,0,0,61,0.5
9850,0,0,0,0,0
9851,0,0,0,60.5,0
9852,0,0,0,60.5,0.5
9853,0,0,0,61,0
9854,0,0,0,18,2
9855,0.5,0,0,40,0.5
9856,0,0,0,61,0
9857,0,0,0,60.5,6
9858,2,0,0,60.5,0
9859,0,0,0,42.5,0.5
9860,0,0,0,60.5,23
9861,0,0,0,2.5,0
9862,0.5,0,0,40.0860186210715,16.9779268463496
9863,0.5,0,0,40.0124980474851,0.82915619758885
9864,0,0,0,56.5744347445617,0.471404520791032
9865,0.5,0,0,40,0
9866,0.5,0,0,39.3705473672897,48.717655937042
9867,2.5,0,2,30.0259147330361,0.471404520791032
9868,0,0,0,0,0
9869,0.5,0,0,40.0860186210715,2.42670329642684
9870,0,0,0,60.5082638984131,2.5
9871,0,0,0,60.5,0
9872,6.84754619472471,0,0,59.0608796074017,0
9873,0.5,0,0,40.0655712551313,1.78535710713571
9874,0,0,0,61,9.5
9875,0.5,0,0,40.0124980474851,7.79021822544144
9876,21.5,0,3,117.482711494075,2.06155281280883
9877,0,0,0,0,0
9878,0,0,0,58,0
9879,0,0,0,57.5171472017017,3.39934634239519
9880,7.5,0,0,83.5,0
9881,0,0,0,50.6249828532207,9.20144916122817
9882,0.5,0,0,39.7142571656858,28.1695018296975
9883,0,0,0,61,0
9884,0,0,0,57.5171472017017,19.6015872373189
9885,4.5,0,3,55.0471388902275,0
9886,6.84754619472471,0,0,59.0608796074017,0
9887,0.5,0,0,40.1052334747738,12.2851788686494
9888,1,0,1,102.5,0
9889,0,0,0,0,0
9890,0,0,0,61,0.5
9891,0,0,0,58,0
9892,0,0,0,0,0
9893,0.816496580927726,0,0,42.6487592629219,2.40947204913349
9894,0,0,0,60.5,0
9895,4.5,0,3,24.5,0
9896,0,0,0,42.5,0
9897,0,0,0,0,0
9898,0.5,0,0,40.0891367940105,1.10554159678513
9899,0.5,0,0,40,1.5
9900,0,0,0,60.5,2.5
9901,2,0,0,0,0
9902,0.5,0,0,40,1
9903,0,0,0,60.5,2.5
9904,0.5,0,0,88.0294694974359,0.5
9905,0.5,0,0,40,1
9906,0,0,0,58,1
9907,0,0,0,56.5744347445617,0.471404520791032
9908,0,0,0,0,0
9909,0.5,0,0,40,0
9910,0,0,0,60.5,12
9911,0,0,0,60.5,3.5
9912,0.5,0,0,40.0194397206602,0.942809041582063
9913,19.5,0,3,5.5,0
9914,7.5,0,0,68.1811313096715,0
9915,0,0,0,0,0
9916,0,0,0,61,0.5
9917,0,0,0,0,0
9918,0,0,0,60.5,2.5
9919,2,0,0,60.5,0.5
9920,1.5,0,2,58,0.5
9921,0,0,0,61,0
9922,0,0,0,60.5,29
9923,0.5,0,2.5,48.6434733546033,0.5
9924,5.79271573232759,0,3.09120616516523,61.4119002116309,27.3205641072891
9925,0,0,0,0,0
9926,0.5,0,0,40,27.5
9927,11.0855260988773,0,3,101.452369776824,0.74535599249993
9928,0,0,0,60.5,25
9929,0.5,0,0,40,1
9930,0.5,0,0,40.0031248779392,8.37779804005802
9931,2.94392028877595,0,1.63299316185545,94.3692511126138,0
9932,0,0,0,0,0
9933,6.84754619472471,0,0,68.1974258230389,0
9934,0.5,0,0,40,0.5
9935,2,0,0,60.8376710782244,1.89296944860009
9936,7.5,0,0,68.1811313096715,0
9937,0.5,0,0,40.1084467413038,2.27760839478607
9938,3.74165738677394,0,2.05480466765633,70.2202882996708,0
9939,0,0,0,51,0
9940,2,0,0,60.5082638984131,27.6891224129621
9941,0.5,0,0,39.3223854820635,9.8301908964793
9942,0.5,0,0,40,0.5
9943,0.5,0,0,40,4
9944,0,0,0,0,0
9945,0,0,0,60.5,0.5
9946,0,0,0,58,0
9947,0,0,0,61,0
9948,0.5,0,0,40.0780488547035,0.433012701892219
9949,0.5,0,0,40,0
9950,0,0,0,42.5,0
9951,4.5,0,3,49.425589413672,1.4142135623731
9952,15.7973274814304,0,0,42.5029410747068,0.5
9953,0.5,0,0,40,3.5
9954,0.5,0,0,40.0860186210715,0.471404520791032
9955,0,0,0,1,0.5
9956,0.5,0,0,40.0527430049706,19.2324956490022
9957,15.3961034031342,0,2.38484800354236,86.3699021650482,0.489897948556636
9958,2,0,0,60.5,0.5
9959,1,0,1,103.878234005012,1.11803398874989
9960,0.5,0,0,40.0460672226375,1.5
9961,0,0,0,0,0
9962,0,0,0,60.5,5.5
9963,0,0,0,0,0
9964,0.5,0,0,40.0780488547035,0.5
9965,0.5,0,0,36.6911433454996,10.5494075663044
9966,0,0,0,60.5,0
9967,0,0,0,60.5,0
9968,0,0,0,5.5,0.5
9969,0.5,0,0,38.5766768916142,7.62627038597505
9970,0,0,0,60.2049831824576,1.49666295470958
9971,1,0,0,42.687820276983,0.5
9972,0,0,0,61,0
9973,0,0,0,0,0
9974,0,0,0,59.801523577767,1.24721912892465
9975,0,0,0,60.5,9.5
9976,1.24721912892465,0,1.63299316185545,106.291527832132,5.15320827791344
9977,0.5,0,0,40.0124980474851,1.58113883008419
9978,0,0,0,0,0
9979,2,0,0,9.5,3
9980,0,0,0,57.5171472017017,10.4029910228848
9981,0,0,0,58,0
9982,0,0,0,60.5,13
9983,6.84754619472471,0,0,62.893171492684,0
9984,0.5,0,0,39.3375139021266,8.3090312311364
9985,0.5,0,0,40.1081870279207,3.29983164553722
9986,0,0,0,42.5,0
9987,0.5,0,0,40,2.5
9988,0,0,0,61,1.5
9989,11.7756811551038,0,1.5,123.228192796941,1.22474487139159
9990,0.5,0,0,38.9444048184931,0.471404520791032
9991,0.5,0,0,38.6310674846036,7.17635004720366
9992,17.5562587763516,0,3,92.2749514584899,2.82842712474619
9993,5.43650214343336,0,0,65.3316326309256,11.6999525165228
9994,5.5,0,0.5,93.9550720054833,0.471404520791032
9995,0,0,0,42.5,0
9996,2,0,0,60.9938521492125,5.31245915016974
9997,0,0,0,42.5,0
9998,2,0,0,51.3181795814656,29.7806797922561
9999,0.816496580927726,0,0,38.7928974026031,0
10000,0.5,0,0,36.2637728937544,0.494871659305394
10001,0.5,0,0,38.5543771834016,0.4
10002,1,0,0,4,0
10003,22,0,0.5,0,0
10004,0,0,0,61,1.5
10005,1.24721912892465,0,1.63299316185545,145.5,0
10006,2,0,0,60.9769423634869,7.15454401062709
10007,0.5,0,0,38.3489243656194,0
10008,0.5,0,0,40.0860186210715,1.67497927018682
10009,0.816496580927726,0,0,42.9148866944793,0
10010,0.5,0,0,40,0
10011,0,0,0,61,0
10012,19.6015872373189,0,2.49443825784929,0,0
10013,0,0,0,58,0
10014,0,0,0,56.5744347445617,10.9645894689324
10015,6,0,0.5,89.6003472215494,0
10016,21.5,0,3,131.082988980264,0.433012701892219
10017,0,0,0,60.5,1
10018,19.5,0,3,60.5082638984131,4.86698058348295
10019,0.5,0,0,40.0780488547035,0
10020,0,0,0,0,0
10021,0.5,0,0,40,7.5
10022,0,0,0,60.5,2.5
10023,0,0,0,0,0
10024,0.5,0,0,40,62
10025,0,0,0,0,0
10026,0,0,0,61,0
10027,2,0,0,60.9769423634869,24.4578719434051
10028,0,0,0,51.6999892542435,1.4142135623731
10029,0,0,0,60.5,6.5
10030,2,0,0,55.1019257578374,4.98887651569859
10031,0,0,0,42.5,0
10032,0,0,0,5.5,0
10033,0.5,0,0,40,0
10034,0,0,0,60.5,6
10035,19.5,0,3,60.9769423634869,4.49305018890286
10036,0,0,0,61,14.5
10037,0,0,0,61,1
10038,0,0,0,47.5464684983719,227.010034041572
10039,0,0,0,0,0
10040,0.5,0,0,36.5908306668336,0
10041,0,0,0,0,0
10042,0.5,0,0,40,1.5
10043,0,0,0,55.887744631538,0.4
10044,0,0,0,0,0
10045,0,0,0,60.5,0.5
10046,0,0,0,55.1019257578374,11.5566238822398
10047,6.84754619472471,0,0,59.5325326941462,0
10048,0,0,0,0,0
10049,2,0,0,50.1123737214672,2.59807621135332
10050,0,0,0,70.5,0
10051,0,0,0,60.5,1.5
10052,0.5,0,0,40,1
10053,0,0,0,0,0
10054,0.5,0,0,38.19249489974,0.816496580927726
10055,0.5,0,0,40,0
10056,0.5,0,0,40.0360948256556,3.18416219575713
10057,0.5,0,0,40.0194397206602,1.52752523165195
10058,0.5,0,0,40.0124980474851,1.4790199457749
10059,2,0,0,61.4670975533468,1.12485826771597
10060,0,0,0,0,0
10061,2,0,0,60.9769423634869,3.26917420765551
10062,19.3964487013015,0,3,60.8376710782244,12.6973313031606
10063,0.5,0,0,40.1081870279207,0
10064,2,0,0,61,4
10065,0,0,0,58,0.5
10066,19.3964487013015,0,0,61.0239024208274,19.1173278002503
10067,0.5,0,0,40.0194397206602,0.471404520791032
10068,2,0,0,60.5268535445219,7.39509972887452
10069,0,0,0,60.7494855945299,1.22474487139159
10070,0.5,0,0,38.8786705072095,0.925820099772551
10071,0.5,0,0,40,0
10072,0.5,0,0,40.0031248779392,5.88960949469487
10073,0,0,0,60.5,2
10074,6.84754619472471,0,0,62.9551184477919,0
10075,0,0,0,0,0
10076,0.5,0,0,40,1
10077,0,0,0,0,0
10078,0.5,0,0,40.0083324654586,0
10079,0.5,0,0,40,0
10080,2,0,0,61,3
10081,0,0,0,57,0
10082,2,0,0,62.8743787245647,6.51920240520265
10083,0.5,0,0,40,0.5
10084,0,0,0,55.5604175650256,19.3225257148231
10085,0.5,0,0,40.0527430049706,5.79511288357124
10086,0,0,0,42.5,0
10087,2,0,0,59.1520075737079,10.1901913622856
10088,0.5,0,0,40,0
10089,2,0,0,60.5,0.5
10090,2,0,0,60.5,5.5
10091,0,0,0,0,0
10092,2,0,0,60.5,0
10093,0,0,0,0,0
10094,2,0,0,60.9769423634869,0.866025403784439
10095,0,0,0,0,0
10096,0,0,0,42.5,0
10097,0.5,0,0,40.0527430049706,12.6710518724988
10098,0,0,0,61,0
10099,21.5,0,3,58,43
10100,0,0,0,61,0
10101,0.5,0,0,40,1.5
10102,0,0,0,0,0
10103,19.3964487013015,0,3,61.0265515984641,2.5298221281347
10104,0,0,0,34.0685583297366,62.2735899077611
10105,0,0,0,60.5,0.5
10106,7.5,0,0,74.8682175559162,0
10107,0,0,0,61,0
10108,0.5,0,0,39.613129136689,39.6111095527505
10109,2,0,0,56.3698106751793,15.8394724940223
10110,0,0,0,60.5082638984131,18.0883249639097
10111,0,0,0,55.5,12.5
10112,0,0,0,60.5,0
10113,0,0,0,0,0
10114,0.5,0,0,40,1
10115,1.24721912892465,0,1.63299316185545,113.333843136108,0.489897948556636
10116,0,0,0,58,0
10117,0,0,0,0,0
10118,0.5,0,0,40.0780488547035,1.29903810567666
10119,0.5,0,0,40.024992192379,3.00665927567458
10120,0,0,0,50.1486678675405,0
10121,0.5,0,0,40.1052334747738,0.481045692920835
10122,0.5,0,0,40.2058038928047,16.1360879191127
10123,5.43650214343336,0,0.5,95.467271878901,1.24721912892465
10124,7,0,0.5,42.5,0
10125,0,0,0,60.5,0
10126,0.5,0,0,40.0527430049706,10.3064165558269
10127,1,0,1,83.7867663907745,0
10128,0.5,0,0,40.0194397206602,2.26691175145591
10129,0,0,0,1,0.5
10130,0.5,0,0,40,0
10131,0.5,0,0,40.0881681358702,17.7086684642158
10132,2,0,0,58.4679399329239,10.4163333279998
10133,2,0,0,60,0.5
10134,0.816496580927726,0,0,97.3537364460142,2.3318447632722
10135,0.5,0,0,40.0447280789067,11.9111940295621
10136,0.5,0,0,39.9356625443618,0.494871659305394
10137,2,0,0,60.5082638984131,8.44097150806707
10138,0.5,0,0,35.5351938224628,0.433012701892219
10139,0,0,0,42.5,0
10140,11.0855260988773,0,3,115.763129021361,0.728431359084684
10141,0,0,0,42.5,0
10142,0.5,0,0,40,0.5
10143,0.5,0,0,40.1081870279207,8.552127740445
10144,0,0,0,61,0.5
10145,0.5,0,0,34.1394200302231,2.29128784747792
10146,0,0,0,60.5,0
10147,1.24721912892465,0,0,42.7190433725601,9.71253485622231
10148,2,0,0,61,1.5
10149,0,0,0,60.5,0
10150,2,0,0,50.8002624665136,6.79869268479038
10151,0.5,0,0,40.0780488547035,0.433012701892219
10152,19.3964487013015,0,0,60.9523379371128,2
10153,0.5,0,0,40.0780488547035,0
10154,0.5,0,0,40,0.5
10155,0,0,0,61,6
10156,0.5,0,0,39.2599915789027,2.37332110369088
10157,0,0,0,0,0
10158,0.5,0,0,39.3643945152921,1.69967317119759
10159,2,0,0,57.5171472017017,1.88561808316413
10160,7.5,0,0,68.1811313096715,0
10161,19.5,0,3,0,0
10162,0.5,0,0,40.0194397206602,13.2759180473518
10163,0,0,0,0,0
10164,4.5,0,3,34.7658836600865,0.471404520791032
10165,19.5,0,0,0,0
10166,0,0,0,0,0
10167,0.5,0,0,40.0031248779392,9.1104335791443
10168,0.5,0,0,40.0194397206602,23.7726500182224
10169,0.5,0,0,40.0527430049706,13.1656117720877
10170,0,0,0,0,0
10171,1,0,1,102.5,0
10172,0,0,0,0,0
10173,0,0,0,51.1815939137846,24.9977776790036
10174,0.5,0,0,40,0
10175,0,0,0,58,0.5
10176,6,0,0.5,95.5417302660059,0.471404520791032
10177,0,0,0,60.5,1.5
10178,0.5,0,0,40,1
10179,0.5,0,0,40.0860186210715,21.5638586528478
10180,2,0,0,0,0
10181,10.0249688278817,0,3,80.9889498635462,1.24899959967968
10182,2,0,0,60.5,0.5
10183,0,0,0,60.5,4.5
10184,0.5,0,0,40.0124980474851,1.22474487139159
10185,2,0,0,60.5082638984131,27.0404789158772
10186,0,0,0,59.4866931898779,0.471404520791032
10187,21.5,0,3,61,0.5
10188,0.5,0,0,40,0
10189,0,0,0,0,0
10190,0.5,0,0,40,0
10191,0.816496580927726,0,0,42.2970448140293,0.8
10192,0.5,0,0,40,0.5
10193,0,0,0,58,2
10194,0.5,0,0,40,0.5
10195,0,0,0,0,0
10196,0,0,0,58,0.5
10197,0,0,0,61,0.5
10198,0.5,0,0,40.0780488547035,0
10199,6.84754619472471,0,0,59.0608796074017,0
10200,0,0,0,58,0.5
10201,0,0,0,61,1
10202,0,0,0,0,0
10203,0.5,0,0,39.846706262877,0
10204,0,0,0,61,0.5
10205,0.5,0,0,40.0780488547035,0.82915619758885
10206,0,0,0,61,0
10207,21.5,0,3,58,0
10208,0,0,0,60.5,2
10209,0,0,0,58,1
10210,0.5,0,0,40.0124980474851,0.5
10211,0.5,0,0,40,0
10212,0,0,0,0,0
10213,0,0,0,0,0
10214,0,0,0,0,0
10215,0.5,0,0,40.1084467413038,0.968245836551854
10216,2,0,0,6,1.5
10217,0,0,0,42.5,0
10218,0.5,0,0,40.1084467413038,4.24079886342184
10219,0,0,0,0,0
10220,6.84754619472471,0,0,72.3933698621635,0.489897948556636
10221,1,0,1,92.4618164433297,12.852528934027
10222,0,0,0,60.5,1
10223,0,0,0,0,0
10224,0,0,0,0,0
10225,0.5,0,0,39.846706262877,0.489897948556636
10226,0,0,0,60.5,5.5
10227,0,0,0,5.5,3
10228,0.5,0,0,40.0031248779392,0
10229,0,0,0,58,0
10230,0.5,0,0,39.0276824830786,14.5890369798695
10231,0,0,0,0,0
10232,7.5,0,0,86.8254954875967,0.5
10233,0,0,0,58,0.5
10234,1.24721912892465,0,1.63299316185545,116.213972912038,3.89711431702997
10235,11.0855260988773,0,3,88.7537851305509,0.433012701892219
10236,0.5,0,0,40,1.5
10237,0,0,0,51,15
10238,0.5,0,0,40.0780488547035,0.866025403784439
10239,0,0,0,60.5,0.5
10240,0,0,0,0,0
10241,0,0,0,47.5464684983719,5.65685424949238
10242,0.5,0,0,40.0124980474851,2.38484800354236
10243,0.5,0,0,36.7589747166896,0
10244,0,0,0,4.49691252107735,0
10245,0.5,0,0,40.0124980474851,1.11803398874989
10246,0,0,0,60.5,0.5
10247,0,0,0,54.4288526426931,8.347903928532
10248,0,0,0,61,22
10249,3.68178700572909,0,3,58.5083090015617,4.57347424467075
10250,0.5,0,0,40,3
10251,0.5,0,0,40.0281151192509,1.92028643696715
10252,0,0,0,61,2
10253,0,0,0,60.5,5.5
10254,0,0,0,67,0.5
10255,0.5,0,0,40,0.5
10256,0,0,0,7,0
10257,0,0,0,1,0
10258,0,0,0,0,0
10259,0,0,0,51,0
10260,0,0,0,0,0
10261,2.5,0,3.5,0,0
10262,0.816496580927726,0,0,42.2970448140293,0.4
10263,0.5,0,0,40.0860186210715,7.67390962214756
10264,0.5,0,0,40.1084467413038,1.11803398874989
10265,0.5,0,0,40.0860186210715,0.74535599249993
10266,0,0,0,0.5,3
10267,0,0,0,58,0
10268,0.816496580927726,0,0,42.6487592629219,3.8151743807532
10269,0,0,0,61,0.5
10270,0,0,0,0,0
