id,location,fault_severity
8819,897,-1
10885,891,-1
16765,954,-1
17376,7,-1
9533,878,-1
10521,780,-1
15258,4,-1
7171,1015,-1
7164,609,-1
6804,314,-1
2602,172,-1
15478,962,-1
535,744,-1
6077,830,-1
18303,836,-1
9118,242,-1
18318,137,-1
6718,1118,-1
8311,12,-1
9828,821,-1
16454,162,-1
14387,95,-1
11275,906,-1
3881,102,-1
11783,128,-1
6953,255,-1
11977,723,-1
15813,793,-1
754,961,-1
5244,894,-1
2108,802,-1
2245,282,-1
7152,599,-1
10566,485,-1
3614,1049,-1
4207,826,-1
1294,1026,-1
9610,1026,-1
14504,465,-1
3900,4,-1
15207,744,-1
12130,849,-1
3194,1107,-1
1361,118,-1
11102,1067,-1
5431,1052,-1
2160,124,-1
3124,798,-1
7314,376,-1
4387,641,-1
18293,477,-1
11747,122,-1
16372,957,-1
712,749,-1
6905,17,-1
8971,465,-1
14710,810,-1
18529,472,-1
11819,944,-1
4317,102,-1
18338,995,-1
3786,834,-1
10934,1107,-1
18354,170,-1
6853,451,-1
11337,1075,-1
1755,95,-1
3673,763,-1
11094,1093,-1
14184,157,-1
16997,484,-1
730,607,-1
17328,447,-1
1679,575,-1
13699,798,-1
13246,584,-1
7702,481,-1
17997,460,-1
18074,963,-1
9590,311,-1
7958,212,-1
12899,378,-1
765,691,-1
77,810,-1
10862,314,-1
7215,270,-1
12146,763,-1
2813,468,-1
12268,925,-1
12910,976,-1
10393,684,-1
2643,804,-1
17295,477,-1
13720,903,-1
3856,938,-1
1550,697,-1
8426,802,-1
6451,131,-1
11774,839,-1
3879,1007,-1
11513,950,-1
18261,599,-1
14652,1052,-1
9478,475,-1
7242,892,-1
3094,892,-1
396,846,-1
13459,885,-1
16152,480,-1
11072,484,-1
11614,948,-1
17387,320,-1
8404,1042,-1
5027,1010,-1
14982,495,-1
6550,734,-1
13747,496,-1
9829,790,-1
4389,957,-1
7604,877,-1
10219,1054,-1
9724,463,-1
1885,508,-1
8491,417,-1
1169,1050,-1
15282,242,-1
12167,126,-1
6226,586,-1
15278,237,-1
14161,266,-1
8660,255,-1
7645,1031,-1
13824,734,-1
10778,184,-1
11921,627,-1
12629,875,-1
14149,793,-1
15427,1008,-1
6320,695,-1
12273,1015,-1
2916,823,-1
15873,507,-1
14624,488,-1
1733,292,-1
2438,838,-1
10922,9,-1
7471,805,-1
2428,976,-1
12312,769,-1
5743,865,-1
4820,470,-1
16937,948,-1
6864,352,-1
11141,1098,-1
10589,684,-1
18278,794,-1
36,157,-1
3563,865,-1
11643,600,-1
14910,894,-1
2133,472,-1
12925,821,-1
17998,460,-1
15667,499,-1
11592,751,-1
17557,1019,-1
463,179,-1
9491,475,-1
16193,1024,-1
5450,1107,-1
1153,846,-1
8441,430,-1
16326,520,-1
16317,704,-1
180,735,-1
17881,798,-1
11473,730,-1
12813,409,-1
8051,1094,-1
2553,126,-1
10887,653,-1
12548,518,-1
13920,1018,-1
11556,846,-1
7160,793,-1
15942,584,-1
12356,897,-1
7489,977,-1
17949,1018,-1
6515,1107,-1
15192,1008,-1
15928,491,-1
5583,466,-1
8797,714,-1
8325,509,-1
9881,964,-1
8809,419,-1
10098,710,-1
17765,909,-1
6454,783,-1
8070,446,-1
11553,368,-1
10004,823,-1
16776,471,-1
15538,102,-1
12566,811,-1
5722,1042,-1
12481,723,-1
10935,151,-1
13242,353,-1
11666,300,-1
7519,477,-1
4310,369,-1
12161,1109,-1
15759,298,-1
2889,498,-1
5918,878,-1
13888,1018,-1
4687,924,-1
14147,1094,-1
384,202,-1
10402,1008,-1
5788,1052,-1
1327,584,-1
12238,810,-1
1469,122,-1
11092,653,-1
18133,799,-1
8485,440,-1
12049,956,-1
7258,710,-1
10948,147,-1
11840,931,-1
10030,821,-1
5817,218,-1
12437,1039,-1
258,1007,-1
17526,1107,-1
16070,648,-1
6323,491,-1
113,931,-1
566,1061,-1
18017,895,-1
7236,181,-1
15963,367,-1
18194,945,-1
14342,974,-1
13877,645,-1
13924,255,-1
17465,995,-1
3109,839,-1
14563,798,-1
14474,851,-1
5924,1007,-1
2511,509,-1
4599,810,-1
2061,402,-1
16110,274,-1
1477,1019,-1
10925,943,-1
3573,926,-1
16221,696,-1
9967,655,-1
10102,587,-1
2468,122,-1
6182,921,-1
441,995,-1
1429,202,-1
14722,734,-1
7731,114,-1
10214,1112,-1
10406,895,-1
2667,742,-1
3033,318,-1
1875,737,-1
1163,794,-1
13253,794,-1
3734,1061,-1
6073,876,-1
4851,945,-1
695,890,-1
11233,891,-1
2782,641,-1
8962,877,-1
6963,375,-1
7257,744,-1
14065,124,-1
16592,244,-1
5968,891,-1
5757,746,-1
4023,321,-1
176,777,-1
7219,210,-1
7762,600,-1
3211,615,-1
18282,471,-1
16562,1018,-1
12670,962,-1
4414,637,-1
12067,894,-1
2809,1048,-1
14368,810,-1
13796,734,-1
7680,497,-1
17758,1008,-1
16859,604,-1
5092,494,-1
2681,507,-1
1138,704,-1
571,902,-1
1647,114,-1
10600,817,-1
10192,465,-1
14301,191,-1
7867,543,-1
9975,684,-1
10792,266,-1
3796,986,-1
10196,839,-1
4220,690,-1
5376,135,-1
4222,704,-1
4998,1089,-1
8876,455,-1
11996,692,-1
12328,476,-1
3658,699,-1
723,107,-1
13321,600,-1
13026,737,-1
1304,7,-1
3939,126,-1
4101,638,-1
11665,244,-1
12902,830,-1
9935,821,-1
6025,653,-1
8144,542,-1
13545,155,-1
16350,648,-1
15748,494,-1
14314,375,-1
11878,1019,-1
6049,126,-1
5821,1010,-1
10036,793,-1
17494,478,-1
18060,181,-1
10328,738,-1
14035,734,-1
12415,282,-1
2910,619,-1
15774,270,-1
3021,879,-1
7876,126,-1
17797,744,-1
2158,772,-1
13151,735,-1
15054,875,-1
10657,547,-1
6762,1106,-1
9074,653,-1
8396,810,-1
12136,684,-1
7,638,-1
16716,1086,-1
17921,181,-1
11406,197,-1
10659,836,-1
14907,1019,-1
9255,734,-1
1167,506,-1
4995,126,-1
6911,49,-1
16335,1046,-1
4659,298,-1
11489,1084,-1
10594,1084,-1
8923,128,-1
11434,892,-1
16633,466,-1
15932,270,-1
7294,681,-1
8444,1042,-1
6429,723,-1
12401,1111,-1
11629,166,-1
8477,823,-1
337,839,-1
1594,116,-1
6325,806,-1
14871,294,-1
6183,714,-1
5953,1076,-1
16631,323,-1
3307,891,-1
331,508,-1
16435,290,-1
2550,102,-1
10507,284,-1
2677,763,-1
13852,596,-1
5042,1107,-1
3084,390,-1
11984,311,-1
6786,311,-1
14408,1042,-1
8779,58,-1
8900,244,-1
14555,126,-1
4183,9,-1
14754,443,-1
12369,217,-1
10550,229,-1
3489,318,-1
15328,966,-1
11111,609,-1
4942,949,-1
14071,126,-1
2719,704,-1
11060,853,-1
17066,1008,-1
17549,734,-1
14137,318,-1
13676,845,-1
9655,95,-1
12585,788,-1
14543,12,-1
8247,1020,-1
6544,984,-1
15980,193,-1
12876,899,-1
9916,793,-1
11103,631,-1
17318,837,-1
18464,165,-1
7570,477,-1
7266,375,-1
5407,995,-1
11451,946,-1
11388,143,-1
4412,124,-1
16595,1001,-1
8395,378,-1
6721,197,-1
13729,133,-1
7543,472,-1
8109,714,-1
17717,44,-1
945,481,-1
9937,124,-1
689,638,-1
9242,946,-1
5361,494,-1
16591,242,-1
16006,236,-1
761,61,-1
5847,363,-1
2475,943,-1
9405,504,-1
12292,315,-1
6634,845,-1
9398,93,-1
2391,325,-1
17345,7,-1
18247,875,-1
4940,13,-1
14100,1019,-1
12880,496,-1
16264,798,-1
18079,465,-1
8930,1006,-1
9430,1107,-1
7307,244,-1
1720,191,-1
18343,1100,-1
12518,478,-1
15078,500,-1
1868,826,-1
4458,892,-1
10017,962,-1
10856,1100,-1
17479,126,-1
12882,952,-1
15785,186,-1
14080,943,-1
7716,684,-1
7605,997,-1
2795,808,-1
18476,814,-1
5822,169,-1
15832,835,-1
2930,1066,-1
316,817,-1
7088,473,-1
12203,240,-1
5704,881,-1
7068,878,-1
1140,653,-1
9175,497,-1
5221,990,-1
7438,810,-1
9103,806,-1
3452,479,-1
6216,380,-1
5362,161,-1
5025,1008,-1
1924,1021,-1
18446,662,-1
6313,1017,-1
2868,296,-1
15902,526,-1
7228,239,-1
15609,126,-1
10019,164,-1
1427,49,-1
18211,684,-1
3358,417,-1
4563,984,-1
13080,979,-1
2821,149,-1
2373,1075,-1
5621,825,-1
1880,684,-1
13160,690,-1
12511,1007,-1
7812,885,-1
12395,147,-1
1890,942,-1
4298,489,-1
9283,16,-1
9747,795,-1
11321,810,-1
11809,1100,-1
14966,286,-1
5944,373,-1
8093,906,-1
1114,405,-1
9622,445,-1
9891,1021,-1
13530,128,-1
14263,89,-1
9607,938,-1
8301,289,-1
6304,312,-1
13342,846,-1
11101,917,-1
6328,692,-1
1486,861,-1
1600,821,-1
12500,1102,-1
7948,118,-1
9359,1107,-1
405,244,-1
3808,1106,-1
16278,653,-1
3422,147,-1
7917,613,-1
4641,834,-1
15094,91,-1
13602,823,-1
13541,155,-1
15050,763,-1
4922,1021,-1
10704,802,-1
11415,756,-1
6793,1100,-1
14587,257,-1
13731,244,-1
6011,758,-1
5111,463,-1
1641,553,-1
6623,1008,-1
3006,126,-1
6037,734,-1
2508,476,-1
2905,705,-1
4473,745,-1
5428,451,-1
13482,674,-1
8764,1008,-1
16646,494,-1
2112,210,-1
14292,7,-1
12239,932,-1
13036,893,-1
5015,95,-1
9169,919,-1
14579,124,-1
2621,462,-1
1374,122,-1
17700,684,-1
2883,147,-1
9197,1088,-1
8711,974,-1
10828,885,-1
308,826,-1
8257,1106,-1
4103,102,-1
87,1105,-1
8629,91,-1
15216,902,-1
1652,962,-1
18544,1031,-1
4154,507,-1
5469,962,-1
3397,921,-1
4198,469,-1
12668,1031,-1
15259,459,-1
1350,808,-1
14077,1107,-1
464,821,-1
890,613,-1
2974,139,-1
16822,948,-1
3044,704,-1
7515,1,-1
997,942,-1
1935,210,-1
4923,810,-1
5570,363,-1
5077,875,-1
11316,1042,-1
7217,808,-1
18475,1068,-1
9965,478,-1
9849,823,-1
10728,758,-1
16194,704,-1
9219,903,-1
18350,684,-1
6033,1035,-1
7650,9,-1
2198,856,-1
7479,849,-1
14470,976,-1
12162,208,-1
18065,584,-1
5535,891,-1
12570,484,-1
3048,794,-1
2739,470,-1
6880,1007,-1
3264,1108,-1
10033,144,-1
16113,388,-1
14407,476,-1
16599,75,-1
17396,1054,-1
14450,478,-1
7053,738,-1
944,125,-1
6664,903,-1
17600,7,-1
1329,837,-1
8752,962,-1
2890,95,-1
11569,806,-1
9499,793,-1
6505,9,-1
12484,466,-1
12286,7,-1
5594,712,-1
11562,433,-1
14864,1010,-1
15535,1106,-1
2215,122,-1
6178,145,-1
11799,198,-1
6983,600,-1
11460,1107,-1
17825,1019,-1
3158,1008,-1
14480,244,-1
6476,484,-1
1811,147,-1
9846,600,-1
6062,646,-1
18109,919,-1
14937,236,-1
9695,627,-1
14792,1088,-1
18011,989,-1
9471,803,-1
9009,942,-1
14689,663,-1
15052,496,-1
9041,376,-1
395,734,-1
390,378,-1
14765,1107,-1
6402,473,-1
1701,963,-1
3165,1056,-1
12792,118,-1
8957,699,-1
11312,134,-1
16486,460,-1
5716,645,-1
2949,810,-1
7038,938,-1
13790,643,-1
16680,795,-1
15466,500,-1
14669,897,-1
17006,478,-1
14083,244,-1
707,169,-1
17007,495,-1
2249,35,-1
17720,988,-1
1391,1077,-1
12546,639,-1
15864,670,-1
11917,118,-1
8884,528,-1
10304,877,-1
3282,496,-1
13319,288,-1
10231,1055,-1
16610,921,-1
12355,373,-1
4760,877,-1
13349,704,-1
7300,891,-1
1821,100,-1
10486,814,-1
12157,466,-1
7205,649,-1
15674,711,-1
16836,793,-1
1906,479,-1
6332,896,-1
15230,28,-1
10205,167,-1
1229,522,-1
3864,102,-1
103,112,-1
3471,373,-1
15268,490,-1
8882,1052,-1
15411,963,-1
14173,244,-1
1328,507,-1
8085,181,-1
15190,880,-1
5664,244,-1
1807,871,-1
4337,1,-1
5686,460,-1
5581,265,-1
3031,83,-1
303,506,-1
13257,468,-1
16251,470,-1
13991,995,-1
4714,1107,-1
5174,242,-1
11800,364,-1
726,868,-1
17402,845,-1
15997,989,-1
15648,657,-1
3749,723,-1
7869,927,-1
12620,472,-1
16758,1099,-1
15362,1008,-1
2178,85,-1
18471,745,-1
14834,856,-1
9766,803,-1
352,126,-1
12617,324,-1
5188,986,-1
1021,244,-1
8135,684,-1
13236,128,-1
15182,684,-1
133,1086,-1
17136,1080,-1
2495,398,-1
9990,367,-1
14685,475,-1
9308,704,-1
1560,95,-1
3075,420,-1
476,821,-1
431,443,-1
6543,704,-1
17154,895,-1
7668,762,-1
14821,142,-1
11699,870,-1
10608,895,-1
6461,471,-1
12438,984,-1
3827,607,-1
4244,925,-1
3466,662,-1
11281,1021,-1
6708,884,-1
14695,613,-1
1240,705,-1
16146,149,-1
6621,1109,-1
11836,644,-1
4153,659,-1
4612,612,-1
12096,892,-1
9720,1018,-1
8352,786,-1
5553,1033,-1
2938,619,-1
11913,653,-1
6265,1052,-1
4081,470,-1
4992,619,-1
3599,481,-1
10736,122,-1
16129,876,-1
13360,394,-1
14364,518,-1
15859,325,-1
14838,1,-1
5482,457,-1
1938,91,-1
16289,468,-1
7310,830,-1
5331,255,-1
17553,122,-1
1955,737,-1
3888,760,-1
8271,684,-1
8464,690,-1
9757,945,-1
6133,696,-1
5519,704,-1
2411,821,-1
15285,206,-1
9575,684,-1
389,684,-1
13350,1109,-1
289,496,-1
12027,324,-1
12303,684,-1
5031,244,-1
2443,777,-1
4133,53,-1
10290,826,-1
14620,468,-1
3953,1054,-1
10936,7,-1
15778,500,-1
3359,584,-1
6528,919,-1
5176,12,-1
17111,905,-1
9512,1097,-1
3296,821,-1
7879,208,-1
17259,777,-1
14974,810,-1
220,646,-1
4313,584,-1
14334,609,-1
6490,175,-1
11151,157,-1
9890,848,-1
18481,459,-1
14912,126,-1
6263,938,-1
11081,451,-1
12062,944,-1
5841,476,-1
13475,466,-1
17500,488,-1
6250,891,-1
10014,1008,-1
1042,309,-1
6596,157,-1
891,122,-1
8587,1,-1
749,135,-1
1900,989,-1
4859,816,-1
11203,421,-1
13637,945,-1
9552,638,-1
12477,240,-1
7197,706,-1
6574,41,-1
10348,900,-1
1673,330,-1
5675,963,-1
12947,475,-1
3095,13,-1
606,845,-1
8282,396,-1
6324,613,-1
10494,1063,-1
17911,734,-1
14566,388,-1
17186,270,-1
15378,353,-1
12527,1018,-1
16391,460,-1
13114,272,-1
10613,118,-1
2337,898,-1
7724,253,-1
5662,957,-1
5301,645,-1
18181,456,-1
2315,599,-1
7041,356,-1
15180,760,-1
2040,445,-1
2346,976,-1
18003,95,-1
2623,459,-1
3617,508,-1
15079,465,-1
14980,183,-1
7557,976,-1
2358,995,-1
14508,126,-1
14527,155,-1
11645,181,-1
16892,936,-1
701,1099,-1
16861,224,-1
10612,155,-1
2959,613,-1
493,145,-1
2654,1042,-1
11143,480,-1
6435,931,-1
12550,742,-1
17904,122,-1
10780,724,-1
2422,485,-1
10473,126,-1
11195,1044,-1
2386,126,-1
17554,802,-1
13286,328,-1
15148,561,-1
6268,91,-1
6447,831,-1
9984,477,-1
17045,619,-1
3099,488,-1
2950,891,-1
6437,738,-1
15639,648,-1
8393,244,-1
14574,1075,-1
8919,166,-1
16596,757,-1
8195,124,-1
15858,9,-1
14285,808,-1
13738,244,-1
9229,938,-1
15763,640,-1
14709,914,-1
6245,270,-1
5748,195,-1
4040,210,-1
5084,648,-1
7611,2,-1
3592,44,-1
659,159,-1
7340,839,-1
879,460,-1
14839,102,-1
4843,475,-1
8145,976,-1
12503,831,-1
16899,1034,-1
6275,530,-1
17926,664,-1
6989,744,-1
3484,760,-1
15349,451,-1
1139,810,-1
6143,425,-1
6673,345,-1
3418,431,-1
12474,763,-1
5238,255,-1
1687,471,-1
7735,35,-1
1369,95,-1
13744,984,-1
1129,455,-1
76,467,-1
13915,795,-1
1569,1061,-1
6942,189,-1
8014,255,-1
18457,897,-1
4546,976,-1
16725,1010,-1
11360,495,-1
6506,643,-1
1011,501,-1
7510,557,-1
17442,735,-1
3476,126,-1
3032,613,-1
13528,1120,-1
6215,742,-1
16676,112,-1
16415,177,-1
1330,962,-1
9821,1042,-1
4129,290,-1
13305,790,-1
5812,327,-1
7114,380,-1
3089,497,-1
962,501,-1
16052,798,-1
5782,613,-1
17905,172,-1
10730,139,-1
5763,7,-1
16675,1011,-1
7013,157,-1
2091,1019,-1
13511,653,-1
8401,1055,-1
9356,1099,-1
10303,839,-1
10851,794,-1
12350,244,-1
18487,380,-1
1276,823,-1
2811,1086,-1
13899,810,-1
11822,202,-1
7077,1008,-1
8652,159,-1
15195,734,-1
4597,489,-1
14116,282,-1
12991,116,-1
7457,467,-1
5086,758,-1
4431,133,-1
5791,130,-1
3788,191,-1
18091,704,-1
7535,112,-1
1590,1075,-1
11320,1042,-1
2612,932,-1
4871,133,-1
13095,474,-1
2651,675,-1
2690,726,-1
986,652,-1
10999,108,-1
8436,818,-1
15352,465,-1
8239,778,-1
7106,653,-1
8391,653,-1
12405,122,-1
13292,897,-1
5531,1052,-1
3411,240,-1
2083,763,-1
15171,1007,-1
15372,491,-1
15797,505,-1
2683,584,-1
16122,775,-1
6745,702,-1
15335,818,-1
14272,653,-1
18423,809,-1
9257,843,-1
15364,755,-1
4768,895,-1
3372,2,-1
2584,962,-1
11450,646,-1
8758,126,-1
3135,1049,-1
11492,821,-1
2886,488,-1
1121,1099,-1
10392,1100,-1
916,193,-1
6379,102,-1
17963,1008,-1
8192,912,-1
8912,814,-1
2538,86,-1
8066,1050,-1
5851,819,-1
514,238,-1
1838,425,-1
13812,793,-1
13858,311,-1
4312,1048,-1
11715,444,-1
17210,145,-1
4086,282,-1
3096,322,-1
14268,244,-1
9066,478,-1
15879,816,-1
9001,9,-1
12516,793,-1
5898,945,-1
2479,436,-1
3705,38,-1
11372,607,-1
10090,810,-1
4954,896,-1
4765,475,-1
16371,468,-1
8642,763,-1
7386,240,-1
14366,843,-1
15948,613,-1
8718,738,-1
3218,756,-1
17286,468,-1
5819,122,-1
5178,1019,-1
1128,378,-1
14420,962,-1
10123,691,-1
1660,445,-1
393,898,-1
8149,1054,-1
15353,476,-1
16560,731,-1
13358,793,-1
16702,707,-1
7289,691,-1
10264,124,-1
2109,808,-1
1123,857,-1
1969,892,-1
10253,1086,-1
13231,195,-1
18245,409,-1
2153,895,-1
12627,674,-1
4062,475,-1
13185,1014,-1
13900,704,-1
9618,998,-1
7112,392,-1
17655,658,-1
8509,506,-1
16002,489,-1
16567,126,-1
16263,465,-1
3470,734,-1
11889,834,-1
13379,798,-1
5585,725,-1
214,794,-1
4902,895,-1
9856,891,-1
5710,39,-1
907,921,-1
1008,841,-1
7244,1107,-1
6425,460,-1
6251,465,-1
3529,509,-1
11207,1019,-1
10383,1079,-1
16509,821,-1
14373,808,-1
6270,821,-1
3383,372,-1
11843,1011,-1
12786,735,-1
5330,217,-1
8954,504,-1
16240,1024,-1
13766,895,-1
15654,91,-1
12932,1008,-1
2740,865,-1
11425,1034,-1
4592,149,-1
3421,378,-1
4729,1042,-1
12604,641,-1
12150,1056,-1
12938,899,-1
8749,704,-1
13557,294,-1
4575,794,-1
4644,599,-1
6231,1011,-1
14220,891,-1
11173,1022,-1
32,173,-1
11405,7,-1
1452,778,-1
14535,810,-1
10672,118,-1
4857,707,-1
16777,95,-1
517,1107,-1
12104,102,-1
7466,1,-1
3482,478,-1
18489,792,-1
7967,149,-1
2665,316,-1
10401,501,-1
14657,471,-1
10250,465,-1
9516,878,-1
8349,128,-1
1413,1022,-1
16459,497,-1
5973,1078,-1
12451,763,-1
2818,800,-1
5305,141,-1
16018,684,-1
3492,684,-1
14189,714,-1
15926,541,-1
4982,344,-1
18186,457,-1
11704,16,-1
12482,1,-1
17796,557,-1
11602,793,-1
12724,1108,-1
936,232,-1
11895,1019,-1
5240,519,-1
11516,222,-1
17097,989,-1
6725,601,-1
9447,244,-1
13148,1080,-1
12578,505,-1
2156,507,-1
7428,641,-1
7437,244,-1
12820,255,-1
18128,488,-1
6849,744,-1
11866,504,-1
14813,505,-1
14103,895,-1
7445,945,-1
7212,499,-1
7563,126,-1
2039,211,-1
17413,418,-1
1843,460,-1
13911,1049,-1
2522,878,-1
13525,469,-1
11514,734,-1
367,984,-1
13057,879,-1
14247,1052,-1
10799,977,-1
2694,380,-1
11117,466,-1
17780,150,-1
17412,471,-1
3721,251,-1
340,1052,-1
773,899,-1
9113,830,-1
12155,831,-1
7272,169,-1
369,769,-1
7835,1019,-1
4172,469,-1
167,653,-1
4983,714,-1
5278,130,-1
854,742,-1
4265,478,-1
4455,268,-1
2941,641,-1
3240,330,-1
201,475,-1
10217,993,-1
11871,128,-1
2572,793,-1
10565,318,-1
658,705,-1
9333,931,-1
5108,865,-1
10399,242,-1
3125,489,-1
16373,733,-1
40,73,-1
15183,1021,-1
10677,206,-1
7370,976,-1
2467,1008,-1
11841,510,-1
15787,1083,-1
5955,1104,-1
4045,1014,-1
4932,619,-1
14022,892,-1
3312,457,-1
4367,390,-1
8820,491,-1
18218,471,-1
4674,1019,-1
1053,1031,-1
12857,619,-1
16466,491,-1
11838,508,-1
1549,470,-1
17920,373,-1
11929,998,-1
4322,298,-1
9549,700,-1
589,726,-1
6749,1029,-1
15812,471,-1
6375,945,-1
14177,118,-1
14057,652,-1
3940,707,-1
15374,249,-1
16962,490,-1
17696,737,-1
11967,116,-1
15202,638,-1
5078,190,-1
2238,118,-1
13463,641,-1
10405,600,-1
5881,101,-1
9291,100,-1
15291,463,-1
14957,700,-1
8360,7,-1
8673,1019,-1
18106,1099,-1
5915,23,-1
2018,155,-1
9874,793,-1
1818,278,-1
3541,165,-1
15022,593,-1
478,1075,-1
17984,133,-1
6888,902,-1
3400,242,-1
12247,155,-1
2260,745,-1
9369,468,-1
1756,1075,-1
15617,839,-1
8849,648,-1
9578,122,-1
16205,737,-1
2086,846,-1
4102,821,-1
9465,255,-1
9904,290,-1
11088,976,-1
325,704,-1
9439,821,-1
1713,1100,-1
17667,469,-1
1932,763,-1
5126,1109,-1
10218,126,-1
2078,126,-1
14448,73,-1
18284,363,-1
11751,460,-1
13874,7,-1
10754,773,-1
7569,1100,-1
3186,957,-1
14313,895,-1
7144,1073,-1
5529,145,-1
6232,976,-1
15288,802,-1
2470,653,-1
12636,939,-1
10274,290,-1
1676,984,-1
9285,242,-1
13125,268,-1
4073,962,-1
7365,494,-1
4536,648,-1
6599,169,-1
16689,378,-1
4194,126,-1
15312,962,-1
644,318,-1
7000,1061,-1
9522,916,-1
14943,122,-1
16273,876,-1
8056,649,-1
14275,735,-1
16941,9,-1
11876,808,-1
12036,1097,-1
17632,1076,-1
5408,875,-1
12039,466,-1
4885,702,-1
2130,371,-1
7776,157,-1
2448,1061,-1
5324,704,-1
1958,95,-1
11326,496,-1
11004,599,-1
10178,118,-1
14463,1024,-1
17514,921,-1
7233,641,-1
1170,845,-1
8978,1086,-1
8006,938,-1
6777,141,-1
4415,536,-1
14063,897,-1
16867,814,-1
16253,32,-1
1375,595,-1
6294,1086,-1
15457,288,-1
2869,1024,-1
4809,957,-1
14191,690,-1
13068,375,-1
2597,1,-1
3157,149,-1
7136,1099,-1
11059,864,-1
8203,1100,-1
5224,944,-1
12168,705,-1
5368,584,-1
8612,957,-1
11022,465,-1
17242,9,-1
6161,378,-1
6203,160,-1
4621,1100,-1
7890,814,-1
13884,836,-1
8757,730,-1
5051,798,-1
14255,1042,-1
12847,1008,-1
4841,919,-1
8751,602,-1
6031,396,-1
17380,427,-1
584,885,-1
13029,476,-1
775,938,-1
3137,1052,-1
9715,691,-1
5930,829,-1
10193,1058,-1
13719,283,-1
11420,465,-1
16829,793,-1
4734,821,-1
3180,122,-1
11512,1109,-1
8825,273,-1
9280,1019,-1
11596,128,-1
9635,425,-1
2837,107,-1
7498,1100,-1
4774,684,-1
16487,481,-1
9652,236,-1
1256,690,-1
5543,734,-1
13409,890,-1
2189,421,-1
3576,460,-1
8232,476,-1
1238,263,-1
8635,945,-1
10244,112,-1
1058,418,-1
1060,727,-1
1363,1048,-1
10687,102,-1
16565,282,-1
10711,97,-1
10208,653,-1
5700,485,-1
15174,707,-1
11357,1019,-1
4671,891,-1
14345,102,-1
1920,1096,-1
12525,627,-1
12796,547,-1
3144,666,-1
13497,31,-1
6500,144,-1
7963,653,-1
10558,384,-1
17909,1,-1
18023,468,-1
3586,821,-1
14848,388,-1
3083,13,-1
16987,112,-1
12689,1054,-1
6290,793,-1
14951,526,-1
9403,891,-1
1706,1017,-1
2527,1089,-1
11735,899,-1
12536,722,-1
5865,448,-1
4860,133,-1
17617,380,-1
14983,692,-1
17119,91,-1
12637,507,-1
18264,292,-1
10498,415,-1
7550,114,-1
17019,102,-1
10562,161,-1
17480,845,-1
14213,994,-1
1536,962,-1
17686,151,-1
16914,1097,-1
1541,898,-1
2933,485,-1
18188,468,-1
15042,244,-1
12861,1067,-1
9,1100,-1
6956,850,-1
1249,127,-1
9457,600,-1
14510,924,-1
4471,994,-1
5579,344,-1
15861,760,-1
4091,984,-1
1497,734,-1
7109,139,-1
5094,274,-1
1187,809,-1
13635,468,-1
8815,154,-1
6412,1100,-1
16465,149,-1
1726,763,-1
16237,931,-1
13503,520,-1
3824,1031,-1
13449,471,-1
10493,1008,-1
18026,943,-1
18007,641,-1
9408,599,-1
11573,303,-1
12783,793,-1
16102,1076,-1
16944,693,-1
12929,939,-1
7146,1019,-1
12669,644,-1
13454,1100,-1
13470,1039,-1
14014,902,-1
12606,808,-1
16811,359,-1
6254,923,-1
782,1100,-1
17026,1052,-1
13369,470,-1
7885,1008,-1
17887,1075,-1
17579,949,-1
9521,962,-1
1518,508,-1
3619,814,-1
4179,756,-1
11186,613,-1
8254,737,-1
18097,157,-1
9878,961,-1
47,1018,-1
10768,839,-1
4089,133,-1
12032,126,-1
9781,1024,-1
12327,979,-1
8517,760,-1
5287,466,-1
2590,1026,-1
4793,408,-1
2045,95,-1
11162,1043,-1
13613,128,-1
2102,758,-1
17455,667,-1
5286,684,-1
4185,784,-1
3708,151,-1
5588,921,-1
2825,834,-1
14386,316,-1
12020,468,-1
14254,794,-1
5563,798,-1
16640,976,-1
7992,838,-1
13514,1061,-1
388,124,-1
3850,995,-1
8828,878,-1
12187,124,-1
16389,266,-1
882,39,-1
16597,600,-1
16613,155,-1
14513,931,-1
351,344,-1
2523,465,-1
6336,1100,-1
10055,374,-1
5790,727,-1
18334,1058,-1
16395,1100,-1
14691,600,-1
4748,906,-1
2862,976,-1
3360,1090,-1
13805,1044,-1
17131,817,-1
16793,471,-1
14678,243,-1
13510,976,-1
15227,998,-1
4187,172,-1
910,734,-1
4497,1004,-1
16094,494,-1
9532,460,-1
7860,1107,-1
3116,674,-1
764,891,-1
2042,704,-1
18082,122,-1
11249,834,-1
15299,436,-1
1199,390,-1
7901,500,-1
16343,481,-1
2457,1100,-1
18337,955,-1
241,468,-1
3861,1026,-1
1753,1094,-1
16134,494,-1
10541,270,-1
6327,1018,-1
2849,809,-1
899,499,-1
2230,189,-1
13587,485,-1
10377,1033,-1
15483,149,-1
7397,1107,-1
1261,122,-1
7105,949,-1
15154,122,-1
7954,945,-1
16085,798,-1
5102,471,-1
9395,903,-1
10236,244,-1
5993,896,-1
614,139,-1
13972,1083,-1
18156,980,-1
16759,706,-1
7608,707,-1
17053,865,-1
4887,1063,-1
2255,584,-1
10136,102,-1
16957,691,-1
8306,342,-1
10093,179,-1
10011,875,-1
8639,769,-1
2652,1018,-1
5474,13,-1
14269,709,-1
15322,128,-1
17915,567,-1
8105,74,-1
16692,653,-1
